GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53585,Worlds Main Event 2023,Victory,31:01,Jungle,T1,Bilibili Gaming,3,1,13,178,9,4,1,False,https://gol.gg/game/stats/53585/page-game/
53584,Worlds Main Event 2023,Victory,28:44,Jungle,T1,Bilibili Gaming,1,1,7,171,10,3,1,True,https://gol.gg/game/stats/53584/page-game/
53560,Worlds Main Event 2023,Victory,22:25,Jungle,T1,Cloud9,7,0,8,158,10,3,1,True,https://gol.gg/game/stats/53560/page-game/
53550,Worlds Main Event 2023,Defeat,29:41,Jungle,T1,Gen.G eSports,2,3,3,177,4,1,0,True,https://gol.gg/game/stats/53550/page-game/
53538,Worlds Main Event 2023,Victory,36:28,Jungle,T1,Team Liquid,0,3,10,177,7,2,0,True,https://gol.gg/game/stats/53538/page-game/
