GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53585,Worlds Main Event 2023,Victory,31:01,Top,T1,Bilibili Gaming,0,2,5,248,9,4,1,False,https://gol.gg/game/stats/53585/page-game/
53584,Worlds Main Event 2023,Victory,28:44,Top,T1,Bilibili Gaming,3,1,2,317,10,3,1,True,https://gol.gg/game/stats/53584/page-game/
53560,Worlds Main Event 2023,Victory,22:25,Top,T1,Cloud9,3,0,7,200,10,3,1,True,https://gol.gg/game/stats/53560/page-game/
53550,Worlds Main Event 2023,Defeat,29:41,Top,T1,Gen.G eSports,0,2,0,263,4,1,0,True,https://gol.gg/game/stats/53550/page-game/
53538,Worlds Main Event 2023,Victory,36:28,Top,T1,Team Liquid,6,3,4,348,7,2,0,True,https://gol.gg/game/stats/53538/page-game/
