GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53558,Worlds Main Event 2023,Victory,31:56,Mid,Gen.G eSports,G2 Esports,5,3,9,305,9,3,2,False,https://gol.gg/game/stats/53558/page-game/
53557,Worlds Main Event 2023,Victory,31:41,Mid,Gen.G eSports,G2 Esports,8,1,8,294,10,3,1,False,https://gol.gg/game/stats/53557/page-game/
53550,Worlds Main Event 2023,Victory,29:41,Mid,Gen.G eSports,T1,4,0,5,251,9,4,1,False,https://gol.gg/game/stats/53550/page-game/
53540,Worlds Main Event 2023,Victory,22:35,Mid,Gen.G eSports,GAM Esports,6,0,12,202,9,2,1,True,https://gol.gg/game/stats/53540/page-game/
