GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53582,Worlds Main Event 2023,Victory,28:29,Top,NRG,G2 Esports,5,0,9,224,9,4,1,True,https://gol.gg/game/stats/53582/page-game/
53581,Worlds Main Event 2023,Victory,31:03,Top,NRG,G2 Esports,6,0,8,279,10,4,1,False,https://gol.gg/game/stats/53581/page-game/
53561,Worlds Main Event 2023,Victory,41:40,Top,NRG,MAD Lions,3,6,10,289,10,4,2,True,https://gol.gg/game/stats/53561/page-game/
53546,Worlds Main Event 2023,Victory,31:38,Top,NRG,Team Liquid,5,1,5,256,9,2,1,True,https://gol.gg/game/stats/53546/page-game/
53543,Worlds Main Event 2023,Defeat,29:11,Top,NRG,Weibo Gaming,0,2,1,223,2,1,0,False,https://gol.gg/game/stats/53543/page-game/
