GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53587,Worlds Main Event 2023,Victory,43:25,Jungle,KT Rolster,Dplus KIA,1,2,10,217,9,3,1,False,https://gol.gg/game/stats/53587/page-game/
53586,Worlds Main Event 2023,Victory,34:24,Jungle,KT Rolster,Dplus KIA,2,3,6,197,11,1,2,False,https://gol.gg/game/stats/53586/page-game/
53580,Worlds Main Event 2023,Defeat,24:20,Jungle,KT Rolster,LNG Esports,2,5,1,127,1,2,0,True,https://gol.gg/game/stats/53580/page-game/
53579,Worlds Main Event 2023,Victory,32:34,Jungle,KT Rolster,LNG Esports,2,0,7,205,10,4,2,False,https://gol.gg/game/stats/53579/page-game/
53578,Worlds Main Event 2023,Defeat,35:30,Jungle,KT Rolster,LNG Esports,0,2,9,157,3,3,0,True,https://gol.gg/game/stats/53578/page-game/
53563,Worlds Main Event 2023,Victory,38:40,Jungle,KT Rolster,Weibo Gaming,2,2,13,253,9,3,2,False,https://gol.gg/game/stats/53563/page-game/
53553,Worlds Main Event 2023,Victory,32:01,Jungle,KT Rolster,Dplus KIA,3,0,9,172,9,1,1,True,https://gol.gg/game/stats/53553/page-game/
53545,Worlds Main Event 2023,Defeat,45:16,Jungle,KT Rolster,Bilibili Gaming,1,4,3,196,4,2,1,True,https://gol.gg/game/stats/53545/page-game/
