GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53556,Worlds Main Event 2023,Victory,26:35,ADC,JD Gaming,LNG Esports,3,2,7,279,8,2,1,False,https://gol.gg/game/stats/53556/page-game/
53555,Worlds Main Event 2023,Defeat,28:30,ADC,JD Gaming,LNG Esports,0,1,1,294,0,1,0,False,https://gol.gg/game/stats/53555/page-game/
53554,Worlds Main Event 2023,Victory,27:39,ADC,JD Gaming,LNG Esports,4,2,6,301,8,1,1,True,https://gol.gg/game/stats/53554/page-game/
53552,Worlds Main Event 2023,Victory,24:38,ADC,JD Gaming,Bilibili Gaming,8,1,5,223,10,4,1,True,https://gol.gg/game/stats/53552/page-game/
53541,Worlds Main Event 2023,Victory,27:04,ADC,JD Gaming,Team BDS,4,0,6,285,9,3,1,False,https://gol.gg/game/stats/53541/page-game/
