GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53582,Worlds Main Event 2023,Victory,28:29,Mid,NRG,G2 Esports,2,1,11,272,9,4,1,True,https://gol.gg/game/stats/53582/page-game/
53581,Worlds Main Event 2023,Victory,31:03,Mid,NRG,G2 Esports,3,2,14,237,10,4,1,False,https://gol.gg/game/stats/53581/page-game/
53561,Worlds Main Event 2023,Victory,41:40,Mid,NRG,MAD Lions,6,6,11,333,10,4,2,True,https://gol.gg/game/stats/53561/page-game/
53546,Worlds Main Event 2023,Victory,31:38,Mid,NRG,Team Liquid,8,0,11,251,9,2,1,True,https://gol.gg/game/stats/53546/page-game/
53543,Worlds Main Event 2023,Defeat,29:11,Mid,NRG,Weibo Gaming,2,2,0,275,2,1,0,False,https://gol.gg/game/stats/53543/page-game/
