GamePageID,Tournament,GameOutcome,GameTime,EgoPlayerRole,EgoPlayerTeam,OppoPlayerTeam,PlayerKills,PlayerDeaths,PlayerAssists,PlayerCS,TeamTurrets,TeamDrakes,TeamBarons,TeamFirstBlood,GameLink
53594,Worlds Main Event 2023,Victory,29:07,ADC,Bilibili Gaming,G2 Esports,3,3,8,261,11,4,1,True,https://gol.gg/game/stats/53594/page-game/
53593,Worlds Main Event 2023,Defeat,43:57,ADC,Bilibili Gaming,G2 Esports,5,4,10,424,6,0,2,False,https://gol.gg/game/stats/53593/page-game/
53592,Worlds Main Event 2023,Victory,34:22,ADC,Bilibili Gaming,G2 Esports,3,1,8,347,9,4,2,True,https://gol.gg/game/stats/53592/page-game/
53585,Worlds Main Event 2023,Defeat,31:01,ADC,Bilibili Gaming,T1,0,4,1,282,2,1,0,True,https://gol.gg/game/stats/53585/page-game/
53584,Worlds Main Event 2023,Defeat,28:44,ADC,Bilibili Gaming,T1,2,3,1,254,0,0,0,False,https://gol.gg/game/stats/53584/page-game/
53562,Worlds Main Event 2023,Victory,32:59,ADC,Bilibili Gaming,Fnatic,6,1,7,349,9,3,1,False,https://gol.gg/game/stats/53562/page-game/
53552,Worlds Main Event 2023,Defeat,24:38,ADC,Bilibili Gaming,JD Gaming,2,3,3,193,1,0,0,False,https://gol.gg/game/stats/53552/page-game/
53545,Worlds Main Event 2023,Victory,45:16,ADC,Bilibili Gaming,KT Rolster,6,2,12,488,10,4,2,False,https://gol.gg/game/stats/53545/page-game/
