kills,assists,deaths,cs,turrets,dragons,barons,first_blood,CS_pts,KDA_pts,TDFB_pts,WIN_pts,PTV
2,1,11,272,9,4,1,True,0.8,-0.2,1.65,4.08,2.25,2.7,2.0,11.030000000000001
3,2,14,237,10,4,1,False,1.2000000000000002,-0.4,2.1,3.5549999999999997,2.9000000000000004,2.3,2.0,10.754999999999999
6,6,11,333,10,4,2,True,2.4000000000000004,-1.2000000000000002,1.65,4.995,2.85,3.3,2.0,13.145
8,0,11,251,9,2,1,True,3.2,-0.0,1.65,3.7649999999999997,4.85,2.3,2.0,12.915
2,2,0,275,2,1,0,False,0.8,-0.4,0.0,4.125,0.4,0.4,0.0,4.925000000000001
