kills,assists,deaths,cs,turrets,dragons,barons,first_blood,CS_pts,KDA_pts,TDFB_pts,WIN_pts,PTV
5,3,9,305,9,3,2,False,2.0,-0.6000000000000001,1.3499999999999999,4.575,2.75,2.5,2.0,11.825
8,1,8,294,10,3,1,False,3.2,-0.2,1.2,4.41,4.2,2.1,2.0,12.709999999999999
4,0,5,251,9,4,1,False,1.6,-0.0,0.75,3.7649999999999997,2.35,2.2,2.0,10.315000000000001
6,0,12,202,9,2,1,True,2.4000000000000004,-0.0,1.7999999999999998,3.03,4.2,2.3,2.0,11.530000000000001
